grain_id,label_id,area
4462,2,2274800.000
2846,2,4985200.000
5785,2,1306800.000
9612,3,290400.000
5314,2,1597200.000
11678,3,96800.000
4192,2,2565200.000
6833,2,871200.000
9232,3,338800.000
9233,3,338800.000
12538,3,48400.000
9234,3,338800.000
4156,2,2613600.000
10018,3,242000.000
12539,3,48400.000
11679,3,96800.000
11012,3,145200.000
879,2,22264000.000
1799,2,9341200.000
1115,2,17036800.000
2262,2,7066400.000
2667,2,5517600.000
5697,2,1355200.000
119,2,182274400.000
2071,2,7937600.000
5698,2,1355200.000
6320,2,1064800.000
9235,3,338800.000
12540,3,48400.000
7459,2,677600.000
12541,3,48400.000
6321,2,1064800.000
9613,3,290400.000
11680,3,96800.000
658,2,29766000.000
8602,3,435600.000
753,2,26087600.000
1203,2,15681600.000
2580,2,5808000.000
2632,2,5614400.000
2234,2,7260000.000
2085,2,7889200.000
3517,2,3533200.000
2592,2,5759600.000
5257,2,1645600.000
4725,2,2032800.000
2476,2,6146800.000
5379,2,1548800.000
8105,3,532400.000
7286,2,726000.000
8890,3,387200.000
8891,3,387200.000
7287,2,726000.000
8603,3,435600.000
12542,3,48400.000
12543,3,48400.000
5890,2,1258400.000
11681,3,96800.000
7460,2,677600.000
12544,3,48400.000
2593,1,5759600.000
11682,3,96800.000
480,2,39978400.000
556,2,34751200.000
2416,2,6437200.000
2894,2,4840000.000
838,2,23716000.000
1814,2,9244400.000
4411,2,2323200.000
696,2,28120400.000
500,2,38720000.000
7859,3,580800.000
7860,3,580800.000
1277,2,14423200.000
3350,2,3823600.000
11013,3,145200.000
8892,3,387200.000
209,2,91330800.000
5103,2,1742400.000
11683,3,96800.000
2424,2,6388800.000
8893,3,387200.000
11014,3,145200.000
11684,3,96800.000
11015,3,145200.000
1400,2,12777600.000
2300,2,6921200.000
1698,2,10018800.000
3136,2,4259200.000
4965,2,1839200.000
602,2,32137600.000
5258,2,1645600.000
4546,2,2178000.000
763,2,25700400.000
6706,2,919600.000
5544,2,1452000.000
5315,2,1597200.000
9614,3,290400.000
8604,3,435600.000
8106,3,532400.000
2117,2,7792400.000
7861,3,580800.000
8894,3,387200.000
12545,3,48400.000
6215,2,1113200.000
12546,3,48400.000
12547,3,48400.000
5545,2,1452000.000
12548,3,48400.000
12549,3,48400.000
10479,3,193600.000
12550,3,48400.000
12551,3,48400.000
377,2,51013600.000
2360,1,6679200.000
582,2,33444400.000
1575,2,10986800.000
1065,2,17762800.000
6096,2,1161600.000
4828,2,1936000.000
2058,1,7986000.000
7660,2,629200.000
264,2,72793600.000
8351,3,484000.000
3606,2,3388000.000
8605,3,435600.000
5380,2,1548800.000
4363,2,2371600.000
9236,3,338800.000
6322,2,1064800.000
4604,2,2129600.000
10480,3,193600.000
11685,3,96800.000
7288,2,726000.000
12552,3,48400.000
2334,2,6776000.000
594,2,32766800.000
1288,2,14229600.000
3409,2,3726800.000
355,2,54401600.000
1902,2,8663600.000
2417,2,6437200.000
4966,2,1839200.000
2933,2,4743200.000
2792,2,5130400.000
1343,2,13455200.000
6097,2,1161600.000
5620,2,1403600.000
8895,3,387200.000
5891,2,1258400.000
9615,3,290400.000
9616,3,290400.000
9237,3,338800.000
10481,3,193600.000
11686,3,96800.000
5786,2,1306800.000
11687,3,96800.000
2219,2,7356800.000
3262,2,4017200.000
405,2,47383600.000
3607,2,3388000.000
5104,2,1742400.000
3316,2,3920400.000
1417,2,12632400.000
6559,2,968000.000
6975,2,822800.000
5105,2,1742400.000
3708,2,3194400.000
3439,2,3678400.000
7128,2,774400.000
7862,3,580800.000
4967,2,1839200.000
12553,3,48400.000
8352,3,484000.000
8896,3,387200.000
11016,3,145200.000
9617,3,290400.000
166,2,123274800.000
1699,2,10018800.000
1691,2,10115600.000
735,2,26523200.000
1270,2,14520000.000
5621,2,1403600.000
584,2,33250800.000
3518,2,3533200.000
4122,2,2662000.000
3208,2,4114000.000
7289,2,726000.000
5787,2,1306800.000
5991,2,1210000.000
7661,2,629200.000
4501,2,2226400.000
8606,3,435600.000
6976,2,822800.000
6977,2,822800.000
8353,3,484000.000
11688,3,96800.000
12554,3,48400.000
254,2,75794400.000
176,2,117176400.000
1625,2,10551200.000
1913,2,8615200.000
3675,2,3242800.000
3991,2,2807200.000
379,2,50771600.000
4364,2,2371600.000
4968,2,1839200.000
2409,2,6485600.000
5892,2,1258400.000
2285,2,6969600.000
