grain_id,label_id,area
15689,3,96800.000
8334,3,968000.000
12195,3,338800.000
14857,3,145200.000
3424,1,4501200.000
16835,3,48400.000
12729,3,290400.000
15690,3,96800.000
13347,3,242000.000
10542,3,532400.000
10205,3,580800.000
10206,3,580800.000
12196,3,338800.000
12730,3,290400.000
6314,2,1742400.000
7103,2,1403600.000
14858,3,145200.000
15691,3,96800.000
14859,3,145200.000
14055,3,193600.000
5078,2,2516800.000
939,2,19021200.000
2321,2,7453600.000
1187,2,15004000.000
2515,2,6776000.000
3509,2,4356000.000
3198,2,4936800.000
3291,2,4743200.000
6735,2,1548800.000
7478,3,1258400.000
10911,3,484000.000
6123,2,1839200.000
4768,2,2758800.000
12197,3,338800.000
8514,3,919600.000
12198,3,338800.000
3583,2,4210800.000
8946,3,822800.000
9153,3,774400.000
7356,3,1306800.000
14056,3,193600.000
8947,3,822800.000
10207,3,580800.000
16836,3,48400.000
12199,3,338800.000
16837,3,48400.000
923,2,19311600.000
3102,1,5130400.000
5139,2,2468400.000
10912,3,484000.000
11703,3,387200.000
16838,3,48400.000
5714,2,2081200.000
15692,3,96800.000
15693,3,96800.000
9914,3,629200.000
15694,3,96800.000
11289,3,435600.000
15695,3,96800.000
770,2,23280400.000
2420,1,7163200.000
947,2,18876000.000
410,2,41333600.000
4019,2,3581600.000
476,2,36638800.000
491,2,35574000.000
4878,1,2662000.000
1436,2,12438800.000
6615,2,1597200.000
11704,3,387200.000
14057,3,193600.000
8045,3,1064800.000
11705,3,387200.000
14860,3,145200.000
6983,1,1452000.000
16839,3,48400.000
16840,3,48400.000
16841,3,48400.000
1224,1,14520000.000
625,2,29136800.000
603,2,30008000.000
2701,2,6195200.000
2945,2,5517600.000
2534,2,6679200.000
1826,1,9825200.000
8948,3,822800.000
3238,2,4840000.000
9915,3,629200.000
12731,3,290400.000
15696,3,96800.000
5003,2,2565200.000
15697,3,96800.000
11706,3,387200.000
9154,3,774400.000
8182,3,1016400.000
16842,3,48400.000
458,2,37897200.000
2403,2,7211600.000
4285,2,3242800.000
5413,2,2274800.000
5948,1,1936000.000
6984,1,1452000.000
14861,3,145200.000
4612,2,2904000.000
3425,1,4501200.000
14862,3,145200.000
13348,3,242000.000
15698,3,96800.000
16843,3,48400.000
14863,3,145200.000
13349,3,242000.000
16844,3,48400.000
655,2,28023600.000
7730,3,1161600.000
9387,3,726000.000
2662,2,6292000.000
3220,2,4888400.000
8740,3,871200.000
8949,3,822800.000
8335,3,968000.000
6985,2,1452000.000
9620,3,677600.000
7479,3,1258400.000
13350,3,242000.000
6409,2,1694000.000
6124,1,1839200.000
15699,3,96800.000
10208,3,580800.000
524,2,33638000.000
4657,1,2855600.000
2516,1,6776000.000
450,2,38623200.000
3103,1,5130400.000
1056,1,17085200.000
4658,2,2855600.000
1934,2,9196000.000
4500,1,3000800.000
1498,1,11906400.000
7357,3,1306800.000
7104,2,1403600.000
5797,2,2032800.000
12732,3,290400.000
13351,3,242000.000
16845,3,48400.000
10543,3,532400.000
676,1,27007200.000
1548,2,11519200.000
2525,1,6727600.000
3453,2,4452800.000
996,2,18150000.000
4769,1,2758800.000
2683,1,6243600.000
4118,2,3436400.000
10544,3,532400.000
7105,2,1403600.000
1468,2,12196800.000
10545,3,532400.000
4450,2,3049200.000
9388,3,726000.000
3550,2,4259200.000
15700,3,96800.000
3389,1,4549600.000
9389,3,726000.000
11707,3,387200.000
8741,3,871200.000
14864,3,145200.000
12733,3,290400.000
6736,2,1548800.000
14865,3,145200.000
16846,3,48400.000
16847,3,48400.000
142,1,115046800.000
2218,2,7889200.000
3482,2,4404400.000
6512,1,1645600.000
5214,2,2420000.000
12200,3,338800.000
7883,3,1113200.000
9155,3,774400.000
3873,2,3775200.000
5004,2,2565200.000
16848,3,48400.000
14058,3,193600.000
5949,2,1936000.000
16849,3,48400.000
915,2,19408400.000
4556,1,2952400.000
5950,2,1936000.000
7106,2,1403600.000
10546,3,532400.000
5557,2,2178000.000
13352,3,242000.000
10913,3,484000.000
15701,3,96800.000
16850,3,48400.000
859,1,20618400.000
2581,1,6534000.000
2790,2,5904800.000
1079,2,16698000.000
8515,3,919600.000
5558,2,2178000.000
1827,2,9825200.000
5005,2,2565200.000
4202,2,3339600.000
6410,2,1694000.000
6986,2,1452000.000
14866,3,145200.000
5715,2,2081200.000
7480,3,1258400.000
12734,3,290400.000
10209,3,580800.000
9156,3,774400.000
12735,3,290400.000
7233,3,1355200.000
14867,3,145200.000
16851,3,48400.000
1459,2,12245200.000
2946,2,5517600.000
6211,2,1790800.000
3979,2,3630000.000
4879,2,2662000.000
5951,2,1936000.000
11708,3,387200.000
2031,2,8712000.000
5079,2,2516800.000
6616,2,1597200.000
10547,3,532400.000
5716,2,2081200.000
16852,3,48400.000
14868,3,145200.000
7884,3,1113200.000
11709,3,387200.000
9916,3,629200.000
391,1,43027600.000
813,2,22022000.000
16853,3,48400.000
12201,3,338800.000
214,2,77149600.000
2714,1,6146800.000
1554,2,11470800.000
612,2,29669200.000
3813,2,3872000.000
6212,2,1790800.000
2040,2,8663600.000
4087,1,3484800.000
4328,1,3194400.000
7234,3,1355200.000
4203,2,3339600.000
9917,3,629200.000
7235,3,1355200.000
4088,2,3484800.000
9157,3,774400.000
8516,3,919600.000
15702,3,96800.000
14869,3,145200.000
11710,3,387200.000
15703,3,96800.000
15704,3,96800.000
16854,3,48400.000
12736,3,290400.000
16855,3,48400.000
14870,3,145200.000
16856,3,48400.000
940,2,19021200.000
1919,2,9292800.000
3709,1,4017200.000
6213,1,1790800.000
5354,2,2323200.000
5291,2,2371600.000
6513,1,1645600.000
6737,2,1548800.000
1587,2,11277200.000
7107,1,1403600.000
9390,3,726000.000
3292,1,4743200.000
16857,3,48400.000
11711,3,387200.000
5952,2,1936000.000
16858,3,48400.000
12737,3,290400.000
2908,2,5614400.000
1173,2,15246000.000
2041,2,8663600.000
1229,2,14423200.000
1503,2,11858000.000
1806,2,9922000.000
2329,2,7405200.000
220,1,74632800.000
5080,2,2516800.000
5876,1,1984400.000
1708,2,10357600.000
3239,1,4840000.000
4936,1,2613600.000
4823,2,2710400.000
9158,3,774400.000
95,1,176563200.000
4937,2,2613600.000
6411,1,1694000.000
8742,3,871200.000
14059,3,193600.000
14060,3,193600.000
15705,3,96800.000
10548,3,532400.000
9159,3,774400.000
9918,3,629200.000
12202,3,338800.000
14061,3,193600.000
8743,3,871200.000
13353,3,242000.000
12203,3,338800.000
11712,3,387200.000
8950,3,822800.000
16859,3,48400.000
2562,1,6582400.000
3041,1,5275600.000
1460,1,12245200.000
3551,2,4259200.000
7236,3,1355200.000
1338,2,13358400.000
1207,2,14762000.000
3483,2,4404400.000
6412,2,1694000.000
14062,3,193600.000
13354,3,242000.000
12738,3,290400.000
16860,3,48400.000
10549,3,532400.000
14063,3,193600.000
15706,3,96800.000
10914,3,484000.000
16861,3,48400.000
14871,3,145200.000
2006,2,8857200.000
16862,3,48400.000
12739,3,290400.000
12740,3,290400.000
15707,3,96800.000
14064,3,193600.000
13355,3,242000.000
16863,3,48400.000
231,2,71438400.000
2772,1,5953200.000
4368,2,3146000.000
4880,2,2662000.000
11290,3,435600.000
1010,1,17956400.000
15708,3,96800.000
9160,3,774400.000
12741,3,290400.000
6617,1,1597200.000
9391,3,726000.000
2404,1,7211600.000
2727,1,6098400.000
6738,2,1548800.000
4369,1,3146000.000
8517,3,919600.000
2593,1,6485600.000
9621,3,677600.000
4501,1,3000800.000
6987,1,1452000.000
5355,2,2323200.000
8518,3,919600.000
5717,2,2081200.000
8519,3,919600.000
9622,3,677600.000
16864,3,48400.000
10550,3,532400.000
15709,3,96800.000
11713,3,387200.000
16865,3,48400.000
16866,3,48400.000
13356,3,242000.000
630,2,29040000.000
2526,2,6727600.000
1282,2,13890800.000
8183,3,1016400.000
6988,2,1452000.000
12742,3,290400.000
5414,2,2274800.000
10551,3,532400.000
7481,3,1258400.000
8520,3,919600.000
5215,1,2420000.000
16867,3,48400.000
2023,2,8760400.000
12743,3,290400.000
15710,3,96800.000
58,2,252648000.000
1965,2,9050800.000
1130,2,15972000.000
1028,2,17520800.000
4557,2,2952400.000
4370,2,3146000.000
5140,2,2468400.000
7885,3,1113200.000
8046,3,1064800.000
5877,2,1984400.000
5620,2,2129600.000
13357,3,242000.000
15711,3,96800.000
2493,1,6872800.000
12744,3,290400.000
16868,3,48400.000
7601,3,1210000.000
15712,3,96800.000
10915,3,484000.000
414,2,41140000.000
4158,2,3388000.000
3814,1,3872000.000
3454,2,4452800.000
5621,2,2129600.000
2341,2,7356800.000
4938,2,2613600.000
9392,3,726000.000
4371,2,3146000.000
14872,3,145200.000
15713,3,96800.000
14873,3,145200.000
10552,3,532400.000
16869,3,48400.000
64,2,238031200.000
379,2,44382800.000
3936,2,3678400.000
4881,2,2662000.000
4558,1,2952400.000
2330,2,7405200.000
10916,3,484000.000
11714,3,387200.000
3710,2,4017200.000
12204,3,338800.000
16870,3,48400.000
14065,3,193600.000
16871,3,48400.000
12745,3,290400.000
14874,3,145200.000
12205,3,338800.000
16872,3,48400.000
3005,2,5372400.000
4089,2,3484800.000
992,2,18198400.000
5292,1,2371600.000
4410,2,3097600.000
7358,3,1306800.000
10917,3,484000.000
8744,3,871200.000
13358,3,242000.000
13359,3,242000.000
15714,3,96800.000
3937,1,3678400.000
16873,3,48400.000
16874,3,48400.000
11291,3,435600.000
16875,3,48400.000
16876,3,48400.000
636,1,28798000.000
1409,2,12632400.000
5622,2,2129600.000
8184,3,1016400.000
10553,3,532400.000
12206,3,338800.000
7108,2,1403600.000
644,1,28362400.000
15715,3,96800.000
8745,3,871200.000
14066,3,193600.000
15716,3,96800.000
13360,3,242000.000
1531,2,11616000.000
3510,2,4356000.000
835,2,21296000.000
1776,2,10067200.000
500,2,35235200.000
6125,2,1839200.000
1566,2,11374000.000
7731,3,1161600.000
9161,3,774400.000
13361,3,242000.000
3126,2,5082000.000
7602,3,1210000.000
14067,3,193600.000
12746,3,290400.000
14068,3,193600.000
8746,3,871200.000
15717,3,96800.000
10918,3,484000.000
15718,3,96800.000
657,1,27975200.000
317,2,51691200.000
3533,2,4307600.000
2773,2,5953200.000
5718,2,2081200.000
3843,2,3823600.000
14069,3,193600.000
14070,3,193600.000
10210,3,580800.000
8747,3,871200.000
16877,3,48400.000
8951,3,822800.000
12207,3,338800.000
14071,3,193600.000
7359,3,1306800.000
338,2,48787200.000
356,1,45980000.000
873,2,20376400.000
6040,2,1887600.000
1745,2,10212400.000
7886,3,1113200.000
8521,3,919600.000
8336,3,968000.000
6413,2,1694000.000
3675,2,4065600.000
9162,3,774400.000
15719,3,96800.000
3912,2,3726800.000
1394,2,12777600.000
3815,2,3872000.000
9623,3,677600.000
9393,3,726000.000
5141,2,2468400.000
7887,3,1113200.000
2883,2,5662800.000
10919,3,484000.000
15720,3,96800.000
16878,3,48400.000
14875,3,145200.000
14072,3,193600.000
11292,3,435600.000
11715,3,387200.000
15721,3,96800.000
14073,3,193600.000
15722,3,96800.000
16879,3,48400.000
12747,3,290400.000
15723,3,96800.000
289,2,56966800.000
6126,2,1839200.000
5293,2,2371600.000
8337,3,968000.000
7109,2,1403600.000
6041,2,1887600.000
3484,2,4404400.000
8952,3,822800.000
9624,3,677600.000
3313,2,4694800.000
13362,3,242000.000
9919,3,629200.000
14074,3,193600.000
845,1,21054000.000
2822,1,5808000.000
103,2,152460000.000
4250,2,3291200.000
7482,3,1258400.000
5142,2,2468400.000
3980,2,3630000.000
7110,2,1403600.000
3293,2,4743200.000
3711,2,4017200.000
5294,2,2371600.000
4502,2,3000800.000
8338,3,968000.000
13363,3,242000.000
9163,3,774400.000
6315,2,1742400.000
14075,3,193600.000
5500,2,2226400.000
16880,3,48400.000
6854,2,1500400.000
12208,3,338800.000
11716,3,387200.000
10920,3,484000.000
15724,3,96800.000
5295,2,2371600.000
1798,2,9970400.000
2504,2,6824400.000
9625,3,677600.000
4939,2,2613600.000
5415,2,2274800.000
12748,3,290400.000
14876,3,145200.000
6739,2,1548800.000
14076,3,193600.000
16881,3,48400.000
15725,3,96800.000
16882,3,48400.000
16883,3,48400.000
16884,3,48400.000
59,2,251922000.000
4659,2,2855600.000
7603,3,1210000.000
5623,2,2129600.000
3455,2,4452800.000
10554,3,532400.000
10211,3,580800.000
6316,2,1742400.000
8522,3,919600.000
14877,3,145200.000
12209,3,338800.000
4411,2,3097600.000
7360,3,1306800.000
14878,3,145200.000
1102,2,16359200.000
16885,3,48400.000
8748,3,871200.000
13364,3,242000.000
6514,2,1645600.000
1210,2,14713600.000
