grain_id,label_id,area
11825,3,242000.000
191,2,71535200.000
8358,2,726000.000
7556,2,919600.000
9698,2,484000.000
4287,2,2710400.000
13720,3,96800.000
13026,3,145200.000
4543,2,2468400.000
4338,2,2662000.000
11314,3,290400.000
1961,2,7502000.000
11315,3,290400.000
11826,3,242000.000
10436,3,387200.000
1484,2,10309200.000
2406,2,5856400.000
4649,2,2371600.000
2367,2,5953200.000
2653,2,5227200.000
2654,2,5227200.000
6941,2,1113200.000
10872,3,338800.000
7217,2,1016400.000
8602,2,677600.000
2921,2,4646400.000
5693,2,1645600.000
11827,3,242000.000
14629,3,48400.000
178,1,74197200.000
580,2,27104000.000
1057,2,14616800.000
2898,2,4694800.000
2524,2,5566000.000
1531,2,10018800.000
10437,3,387200.000
5228,2,1936000.000
4044,2,2952400.000
11828,3,242000.000
10438,3,387200.000
14630,3,48400.000
1807,2,8276400.000
2633,2,5275600.000
4450,2,2565200.000
5891,2,1548800.000
10439,3,387200.000
9391,2,532400.000
8863,2,629200.000
8603,2,677600.000
14631,3,48400.000
14632,3,48400.000
5694,2,1645600.000
12365,3,193600.000
13027,3,145200.000
956,2,16359200.000
10440,3,387200.000
6432,2,1306800.000
14633,3,48400.000
8359,2,726000.000
14634,3,48400.000
10058,2,435600.000
13721,3,96800.000
10873,3,338800.000
14635,3,48400.000
2179,2,6630800.000
890,2,17908000.000
1954,2,7550400.000
3197,2,4114000.000
5993,2,1500400.000
3302,2,3968800.000
3701,2,3388000.000
10874,3,338800.000
7922,2,822800.000
7923,2,822800.000
10059,2,435600.000
13722,3,96800.000
5090,2,2032800.000
5229,2,1936000.000
3415,2,3775200.000
8604,2,677600.000
11829,3,242000.000
8605,2,677600.000
13028,3,145200.000
2249,2,6388800.000
9128,2,580800.000
12366,3,193600.000
747,2,21441200.000
10875,3,338800.000
1789,2,8373200.000
1562,2,9776800.000
4496,2,2516800.000
6325,2,1355200.000
7373,2,968000.000
9392,2,532400.000
7092,2,1064800.000
11316,3,290400.000
10441,3,387200.000
10442,3,387200.000
14636,3,48400.000
893,2,17859600.000
2899,2,4694800.000
