grain_id,label_id,area
"12232","3","193600"
"8475","2","726000"
"12946","3","145200"
"14869","3","48400"
"1085","2","19892400"
"5089","2","2323200"
"1132","2","18779200"
"3234","2","5082000"
"7339","2","1064800"
"1127","2","18827600"
"3464","2","4549600"
"5803","2","1790800"
"14870","3","48400"
"12233","3","193600"
"1595","2","13358400"
"12234","3","193600"
"14871","3","48400"
"14872","3","48400"
"1733","2","12051600"
"2386","2","7986000"
"1501","2","14326400"
"5287","2","2178000"
"10363","3","387200"
"10046","3","435600"
"10047","3","435600"
"7221","2","1113200"
"653","2","33928400"
"1981","2","10357600"
"10048","3","435600"
"11192","3","290400"
"14873","3","48400"
"12235","3","193600"
"9447","3","532400"
"1020","2","21199200"
"2147","2","9341200"
"4135","2","3388000"
"3060","2","5517600"
"1652","2","12777600"
"8689","2","677600"
"1910","2","10841600"
"5969","2","1694000"
"12236","3","193600"
"5413","2","2081200"
"845","2","25894000"
"2482","2","7550400"
"2253","2","8712000"
"2425","2","7792400"
"2585","2","7018000"
"5029","2","2371600"
"1058","2","20618400"
"2783","2","6340400"
"6741","2","1306800"
"8927","2","629200"
"10049","3","435600"
"5887","2","1742400"
"14874","3","48400"
"13742","3","96800"
"14875","3","48400"
"1342","2","16262400"
"2573","2","7066400"
"14876","3","48400"
"1596","2","13358400"
"3979","2","3678400"
"3948","2","3726800"
"3530","2","4404400"
"4080","2","3484800"
"9714","3","484000"
"10364","3","387200"
"158","2","158703600"
"1217","2","17714400"
"1667","2","12680800"
"1257","2","17133600"
"1492","2","14423200"
"7929","2","871200"
"8690","2","677600"
"5215","2","2226400"
"11640","3","242000"
"8691","2","677600"
"13743","3","96800"
"11641","3","242000"
"9448","3","532400"
"221","2","109868000"
"2108","2","9583200"
"739","2","29136800"
"3716","2","4065600"
"8692","2","677600"
"5030","2","2371600"
"11642","3","242000"
"8099","2","822800"
"10050","3","435600"
"337","2","68824800"
"550","2","40704400"
"433","2","53336800"
"2202","2","9002400"
"1653","2","12777600"
"3750","2","4017200"
"3217","2","5130400"
"1707","2","12342000"
"1469","2","14713600"
"1988","2","10309200"
"5288","2","2178000"
"5347","2","2129600"
"4218","2","3291200"
"8928","2","629200"
"13744","3","96800"
"14877","3","48400"
"14878","3","48400"
"8929","2","629200"
"467","2","49803600"
"1614","2","13164800"
"2254","2","8712000"
"2650","2","6776000"
"2109","2","9583200"
"1915","2","10793200"
"1611","2","13213200"
"1479","2","14568400"
"4834","2","2565200"
"12947","3","145200"
"8930","2","629200"
"10365","3","387200"
"10762","3","338800"
"14879","3","48400"
"415","2","57499200"
"8693","2","677600"
"12237","3","193600"
"8931","2","629200"
"8273","2","774400"
"2062","2","9825200"
"2574","2","7066400"
"2368","2","8082800"
"3317","2","4888400"
"3199","2","5178800"
"11643","3","242000"
"10763","3","338800"
"12238","3","193600"
"8694","2","677600"
"7623","2","968000"
"4659","2","2758800"
"4883","2","2516800"
"8476","2","726000"
"3678","2","4114000"
"1624","2","13019600"
"4341","2","3146000"
"8932","2","629200"
"9449","3","532400"
"12239","3","193600"
"14880","3","48400"
"13745","3","96800"
"1051","2","20715200"
"1487","2","14520000"
"4176","2","3339600"
"6408","2","1452000"
"1615","2","13164800"
"4660","2","2758800"
"7624","2","968000"
"6742","2","1306800"
"8274","2","774400"
"12948","3","145200"
"10366","3","387200"
"11644","3","242000"
"14881","3","48400"
"1087","2","19844000"
"2126","2","9486400"
"3318","2","4888400"
"3879","2","3823600"
"3531","2","4404400"
"7090","2","1161600"
"12240","3","193600"
"3717","2","4065600"
"10764","3","338800"
"11645","3","242000"
"14882","3","48400"
"255","2","96461200"
"1382","2","15730000"
"1190","2","18101600"
"488","2","47674000"
"610","2","36493600"
"2255","2","8712000"
"4177","2","3339600"
"5804","2","1790800"
"12241","3","193600"
"14883","3","48400"
"12949","3","145200"
"6501","2","1403600"
"3910","2","3775200"
"5653","2","1887600"
"1390","2","15633200"
"7770","2","919600"
"3819","2","3920400"
"12242","3","193600"
"254","2","96703200"
"5466","2","2032800"
"10765","3","338800"
"12243","3","193600"
"13746","3","96800"
"11193","3","290400"
"10766","3","338800"
"14884","3","48400"
"8100","2","822800"
"13747","3","96800"
"11194","3","290400"
"3061","2","5517600"
"2755","2","6437200"
"1295","2","16746400"
"2076","2","9728400"
"5414","2","2081200"
"6743","2","1306800"
"7222","2","1113200"
"270","2","89394800"
"5467","2","2032800"
"3415","2","4646400"
"7340","2","1064800"
"12950","3","145200"
"1112","2","19214800"
"2723","2","6534000"
"4106","2","3436400"
"5415","2","2081200"
"4926","2","2468400"
"7771","2","919600"
"5156","2","2274800"
"5970","2","1694000"
"13748","3","96800"
"9715","3","484000"
"680","2","31992400"
"3253","2","5033600"
"4295","2","3194400"
